"arsId","dist","takeMin","stationId","subwayLine","subwayNm"
"24432","508","5","123000340","5호선","거여"
"24350","518","5","123000259","5호선","거여"
"24283","563","5","123000193","5호선","거여"
"24303","574","5","123000213","5호선","거여"
"24252","587","5","123000162","5호선","거여"
"05229","85","1","104000136","2호선","건대입구"
"05499","94","1","104000304","2호선","건대입구"
"05232","113","1","104000139","2호선","건대입구"
"05218","169","1","104000125","2호선","건대입구"
"05230","170","1","104000137","2호선","건대입구"
"05263","207","2","104000170","2호선","건대입구"
"05204","226","2","104000111","2호선","건대입구"
"05901","227","2","104000301","2호선","건대입구"
"05217","247","2","104000124","2호선","건대입구"
"05228","398","3","104000135","2호선","건대입구"
"05214","474","4","104000121","2호선","건대입구"
"05180","488","4","104000087","2호선","건대입구"
"05205","488","4","104000112","2호선","건대입구"
"05224","546","5","104000131","2호선","건대입구"
"05561","567","5","104900028","2호선","건대입구"
"05229","85","1","104000136","7호선","건대입구"
"05499","94","1","104000304","7호선","건대입구"
"05232","113","1","104000139","7호선","건대입구"
"05218","169","1","104000125","7호선","건대입구"
"05230","170","1","104000137","7호선","건대입구"
"05263","207","2","104000170","7호선","건대입구"
"05204","226","2","104000111","7호선","건대입구"
"05901","227","2","104000301","7호선","건대입구"
"05217","247","2","104000124","7호선","건대입구"
"05228","398","3","104000135","7호선","건대입구"
"05214","474","4","104000121","7호선","건대입구"
"05180","488","4","104000087","7호선","건대입구"
"05205","488","4","104000112","7호선","건대입구"
"05224","546","5","104000131","7호선","건대입구"
"05561","567","5","104900028","7호선","건대입구"
"0","16","1","232000673","김포도시철도","걸포북변"
"0","25","1","232000605","김포도시철도","걸포북변"
"0","211","2","232000695","김포도시철도","걸포북변"
"0","219","2","232000696","김포도시철도","걸포북변"
"0","231","2","232000329","김포도시철도","걸포북변"
"41058","287","2","232000330","김포도시철도","걸포북변"
"41020","325","3","232000029","김포도시철도","걸포북변"
"0","377","3","232000606","김포도시철도","걸포북변"
"41049","383","3","232000042","김포도시철도","걸포북변"
"41019","400","4","232000032","김포도시철도","걸포북변"
"35242","422","4","232000328","김포도시철도","걸포북변"
"0","431","4","232000739","김포도시철도","걸포북변"
"35511","463","4","232000171","김포도시철도","걸포북변"
"41032","499","4","232000033","김포도시철도","걸포북변"
"0","503","5","232000697","김포도시철도","걸포북변"
"0","505","5","232000698","김포도시철도","걸포북변"
"0","208","2","168000427","인천2호선","검단사거리"
"0","224","2","168000426","인천2호선","검단사거리"
"0","269","2","168000432","인천2호선","검단사거리"
"0","278","2","168000419","인천2호선","검단사거리"
"0","288","2","168000434","인천2호선","검단사거리"
"0","293","2","168000537","인천2호선","검단사거리"
"0","372","3","168000423","인천2호선","검단사거리"
"0","387","3","168000799","인천2호선","검단사거리"
"0","441","4","168000424","인천2호선","검단사거리"
"0","455","4","168000609","인천2호선","검단사거리"
"0","456","4","168000441","인천2호선","검단사거리"
"0","475","4","168000610","인천2호선","검단사거리"
"0","269","2","168001067","인천2호선","검단오류"
"0","288","2","168001068","인천2호선","검단오류"
"0","380","3","168001057","인천2호선","검단오류"
"0","408","4","168001060","인천2호선","검단오류"
"0","431","4","168001066","인천2호선","검단오류"
"0","448","4","168001058","인천2호선","검단오류"
"0","497","4","168001061","인천2호선","검단오류"
"0","508","5","168001056","인천2호선","검단오류"
"0","405","4","168000354","인천2호선","검바위"
"0","412","4","168000355","인천2호선","검바위"
"0","434","4","168000352","인천2호선","검바위"
"0","452","4","168000353","인천2호선","검바위"
"0","482","4","168000350","인천2호선","검바위"
"0","491","4","168000351","인천2호선","검바위"
"0","585","5","168000347","인천2호선","검바위"
"0","621","6","168000346","인천2호선","검바위"
"78376","319","3","277102492","공항철도","검암"
"0","365","3","277102410","공항철도","검암"
"90619","408","4","168000691","공항철도","검암"
"90620","436","4","168000690","공항철도","검암"
"0","503","5","168000852","공항철도","검암"
"0","524","5","168000851","공항철도","검암"
"78376","319","3","277102492","인천2호선","검암"
"0","365","3","277102410","인천2호선","검암"
"90619","408","4","168000691","인천2호선","검암"
"90620","436","4","168000690","인천2호선","검암"
"0","503","5","168000852","인천2호선","검암"
"0","524","5","168000851","인천2호선","검암"
"54153","69","1","234001173","경강선","경기광주"
"54152","100","1","234001172","경강선","경기광주"
"54150","104","1","234001170","경강선","경기광주"
"0","142","1","234000319","경강선","경기광주"
"0","142","1","234000323","경강선","경기광주"
"54151","164","1","234001171","경강선","경기광주"
"0","433","4","234001077","경강선","경기광주"
"0","508","5","234000320","경강선","경기광주"
"0","514","5","234000322","경강선","경기광주"
"38251","520","5","234000318","경강선","경기광주"
"8554","9","1","207000553","의정부경전철","경기도청북부청사"
"8564","46","1","207000554","의정부경전철","경기도청북부청사"
"8563","103","1","207000551","의정부경전철","경기도청북부청사"
"8553","118","1","207000552","의정부경전철","경기도청북부청사"
"0","155","1","207000289","의정부경전철","경기도청북부청사"
"0","168","1","207000288","의정부경전철","경기도청북부청사"
"0","178","1","207000205","의정부경전철","경기도청북부청사"
"0","193","1","207000202","의정부경전철","경기도청북부청사"
"0","202","2","207000144","의정부경전철","경기도청북부청사"
"0","206","2","207000131","의정부경전철","경기도청북부청사"
"0","245","2","207000132","의정부경전철","경기도청북부청사"
"0","278","2","207000621","의정부경전철","경기도청북부청사"
"8589","297","2","207000399","의정부경전철","경기도청북부청사"
"0","302","3","207000143","의정부경전철","경기도청북부청사"
"0","363","3","207000093","의정부경전철","경기도청북부청사"
"0","374","3","207000100","의정부경전철","경기도청북부청사"
"0","435","4","277103546","의정부경전철","경기도청북부청사"
"8332","438","4","207000293","의정부경전철","경기도청북부청사"
"0","448","4","207000428","의정부경전철","경기도청북부청사"
"0","449","4","207000184","의정부경전철","경기도청북부청사"
"8333","452","4","207000294","의정부경전철","경기도청북부청사"
"0","464","4","207000171","의정부경전철","경기도청북부청사"
"8144","473","4","207000268","의정부경전철","경기도청북부청사"
"8141","491","4","207000267","의정부경전철","경기도청북부청사"
"0","500","5","207000142","의정부경전철","경기도청북부청사"
"0","465","4","277103312","4호선","경마공원"
"21041","484","4","220000059","4호선","경마공원"
"0","488","4","220000045","4호선","경마공원"
"0","490","4","277103311","4호선","경마공원"
"21085","493","4","220000060","4호선","경마공원"
"0","499","4","220000046","4호선","경마공원"
"0","76","1","277103099","3호선","경복궁"
"01552","159","1","100900055","3호선","경복궁"
"01127","177","1","100000032","3호선","경복궁"
"01115","180","1","100000020","3호선","경복궁"
"01685","185","1","100900177","3호선","경복궁"
"01114","201","2","100000019","3호선","경복궁"
"01116","252","2","100000021","3호선","경복궁"
"01272","350","3","100000174","3호선","경복궁"
"01126","372","3","100000031","3호선","경복궁"
"01803","410","4","100900138","3호선","경복궁"
"01910","433","4","100000401","3호선","경복궁"
"01117","464","4","100000022","3호선","경복궁"
"01541","465","4","100900065","3호선","경복궁"
"01911","466","4","100000402","3호선","경복궁"
"01128","474","4","100000033","3호선","경복궁"
"01721","482","4","100900111","3호선","경복궁"
"01113","487","4","100000018","3호선","경복궁"
"01118","506","5","100000023","3호선","경복궁"
"01729","541","5","100900104","3호선","경복궁"
"01530","554","5","100900005","3호선","경복궁"
"01907","562","5","100000412","3호선","경복궁"
"0","91","1","167000176","인천1호선","경인교대입구"
"41196","146","1","167000196","인천1호선","경인교대입구"
"0","190","1","167000201","인천1호선","경인교대입구"
"0","191","1","167000199","인천1호선","경인교대입구"
"0","257","2","167000430","인천1호선","경인교대입구"
"0","294","2","167000429","인천1호선","경인교대입구"
"0","328","3","167000428","인천1호선","경인교대입구"
"0","333","3","167000533","인천1호선","경인교대입구"
"0","381","3","167000202","인천1호선","경인교대입구"
"0","383","3","167000203","인천1호선","경인교대입구"
"0","449","4","167000431","인천1호선","경인교대입구"
"0","471","4","167000426","인천1호선","경인교대입구"
"08245","390","3","207000309","의정부경전철","경전철의정부"
"0","455","4","207000269","의정부경전철","경전철의정부"
"0","457","4","207000266","의정부경전철","경전철의정부"
"8566","486","4","207000564","의정부경전철","경전철의정부"
"0","491","4","207000270","의정부경전철","경전철의정부"
"61021","513","5","207000154","의정부경전철","경전철의정부"
"61022","515","5","207000001","의정부경전철","경전철의정부"
"61010","533","5","207000439","의정부경전철","경전철의정부"
"61009","571","5","207000153","의정부경전철","경전철의정부"
"24377","169","1","123000286","3호선","경찰병원"
"24378","178","1","123000287","3호선","경찰병원"
